Date,Last Price,Volume,SMAVG (15)
10/17/2018,1831.73,5295177,6716242
10/16/2018,1819.96,5859918,6650794
10/15/2018,1760.95,6437162,6562693
10/12/2018,1788.61,9444587,6414465
10/11/2018,1719.36,13935872,6241885
10/10/2018,1755.25,10988855,5523156
10/9/2018,1870.32,4772866,5061021
10/8/2018,1864.42,7393199,5027410
10/5/2018,1889.65,6822327,5004543
10/4/2018,1909.42,7256973,4792523
10/3/2018,1952.76,5253131,4550159
10/2/2018,1971.31,5400749,4494218
10/1/2018,2004.36,3468285,4469744
9/28/2018,2003,4085135,4541514
9/27/2018,2012.98,4329391,4595348
9/26/2018,1974.85,4313459,4805967
9/25/2018,1974.55,4538407,5066441
9/24/2018,1934.36,4213728,5145287
9/21/2018,1915.01,6855898,5144664
9/20/2018,1944.3,3154934,5172754
9/19/2018,1926.42,4056822,5397876
9/18/2018,1941.05,4268706,5334136
9/17/2018,1908.03,7050192,5287492
9/14/2018,1970.19,3642030,5004203
9/13/2018,1989.87,3621511,4998934
9/12/2018,1990,4414012,4962865
9/11/2018,1987.15,5033645,4875639
9/10/2018,1939.01,4544831,4730864
9/7/2018,1952.07,4892643,4701495
9/6/2018,1958.31,7488680,4639125
9/5/2018,1994.82,8220576,4653258
9/4/2018,2039.51,5721093,4370961
8/31/2018,2012.71,4204378,4358320
8/30/2018,2002.38,7277257,4320690
8/29/2018,1998.1,6531761,4159564
8/28/2018,1932.82,3100727,3988315
8/27/2018,1927.68,3569037,4006764
8/24/2018,1905.39,2800863,3994950
8/23/2018,1902.9,3562997,4038925
8/22/2018,1904.9,3080464,4091704
8/21/2018,1883.42,3105626,4163213
8/20/2018,1876.71,2862016,4338752
8/17/2018,1882.22,4104300,4585439
8/16/2018,1886.52,3957090,4957216
8/15/2018,1882.62,7700682,5355035
8/14/2018,1919.65,3986123,5097412
8/13/2018,1896.2,5531475,5116919
8/10/2018,1886.3,3639927,5007384
8/9/2018,1898.52,4860374,5024160
8/8/2018,1886.52,3963017,5011932
8/7/2018,1862.48,3377473,5071858
8/6/2018,1847.75,3391825,5225552
8/3/2018,1823.29,3460487,5363843
8/2/2018,1834.33,4354681,5425589
8/1/2018,1797.17,4153096,5437460
7/31/2018,1777.44,5738713,5374572
7/30/2018,1779.22,6562321,5192185
7/27/2018,1817.27,9680959,4955496
7/26/2018,1808,9924371,4486783
7/25/2018,1863.61,3836333,4024032
7/24/2018,1829.24,4278723,3913429
7/23/2018,1802,3888462,3840560
7/20/2018,1813.7,3891566,3884230
7/19/2018,1812.97,4676942,3926772
7/18/2018,1842.92,4861913,3939789
7/17/2018,1843.93,5682881,3908101
7/16/2018,1822.49,5466195,4029989
7/13/2018,1813.03,4386679,3937250
7/12/2018,1796.62,4532743,3974215
7/11/2018,1755,3209782,3960872
7/10/2018,1743.07,3002905,4032894
7/9/2018,1739.02,3011988,4039883
7/6/2018,1710.63,2650262,4157594
7/5/2018,1699.73,2983110,4192537
7/3/2018,1693.96,2177276,4215499
7/2/2018,1713.78,3185696,4220961
6/29/2018,1699.8,4543508,4164280
6/28/2018,1701.45,4529700,4058387
6/27/2018,1660.51,4872201,4007453
6/26/2018,1691.09,4386585,4047520
6/25/2018,1663.15,7511196,4073893
6/22/2018,1715.67,4075124,3785662
6/21/2018,1730.22,4941148,3734880
6/20/2018,1750.08,4332591,3616559
6/19/2018,1734.78,4290117,3521543
6/18/2018,1723.79,3107742,3491967
6/15/2018,1715.97,4777646,3464678
6/14/2018,1723.86,3174415,3374833
6/13/2018,1704.86,3327529,3387331
6/12/2018,1698.75,2259215,3306539
6/11/2018,1689.12,2335484,3350940
6/8/2018,1683.99,2955110,3371413
6/7/2018,1689.3,3765687,3317580
6/6/2018,1695.75,5473213,3237905
6/5/2018,1696.35,4782177,3211522
6/4/2018,1665.27,3187737,3060009
6/1/2018,1641.54,3313385,2998420
5/31/2018,1629.62,3166330,2965358
5/30/2018,1624.89,2907357,2996756
5/29/2018,1612.87,3846477,3007462
5/25/2018,1610.15,2698400,3004487
5/24/2018,1603.07,3429975,3054165
5/23/2018,1601.86,3361892,3108961
5/22/2018,1581.4,2115639,3175520
5/21/2018,1585.46,2925235,3339282
5/18/2018,1574.37,2642584,3508539
5/17/2018,1581.76,2147606,4202583
5/16/2018,1587.28,2570572,4646149
5/15/2018,1576.12,5077465,4913930
5/14/2018,1601.54,2509483,5075079
5/11/2018,1602.91,2263900,5205475
5/10/2018,1609.08,2817450,5423990
5/9/2018,1608,3637302,5671075
5/8/2018,1592.39,3067949,5777089
5/7/2018,1600.14,3801855,5913519
5/4/2018,1580.95,3443567,5847304
5/3/2018,1572.075,4251917,5863417
5/2/2018,1569.68,4360273,5788958
5/1/2018,1582.26,4572071,5737109
4/30/2018,1566.13,5464085,5717647
4/27/2018,1572.62,13053241,5633921
4/26/2018,1517.96,8801101,5155856
4/25/2018,1460.17,6587290,4996680
4/24/2018,1460.09,7494699,5023014
4/23/2018,1517.86,4465424,5205448
4/20/2018,1527.49,5541622,5605327
4/19/2018,1556.91,6523728,6074627
4/18/2018,1527.84,5227509,6553400
4/17/2018,1503.83,5114403,6671541
4/16/2018,1441.5,2808624,6705561
4/13/2018,1430.79,3685267,7052055
4/12/2018,1448.5,3135027,7227740
4/11/2018,1427.05,3582533,7335457
4/10/2018,1436.22,4280144,7402059
4/9/2018,1406.08,4208206,7555434
4/6/2018,1405.23,5882257,7636554
4/5/2018,1451.75,6413459,7515717
4/4/2018,1410.57,6982305,7372116
4/3/2018,1392.05,10231212,7342089
4/2/2018,1371.99,10463607,7004955
3/29/2018,1447.34,12581121,6609665
3/28/2018,1431.42,13705317,6028431
3/27/2018,1497.05,6999631,5393018
3/26/2018,1555.86,5624700,5230491
3/23/2018,1495.56,8006033,5204439
3/22/2018,1544.92,6320551,5109875
3/21/2018,1581.86,4750771,5144187
3/20/2018,1586.51,4581568,5128470
3/19/2018,1544.93,6580766,5143617
3/16/2018,1571.68,5425012,5035232
3/15/2018,1582.32,4069701,4968105
3/14/2018,1591,4259443,5020662
3/13/2018,1588.18,6531892,5156990
3/12/2018,1598.39,5174211,5154812
3/9/2018,1578.89,4534250,5108036
3/8/2018,1551.86,3862615,5182601
3/7/2018,1545,4174123,5322374
3/6/2018,1537.64,4561718,5438625
3/5/2018,1523.61,5233934,5583773
3/2/2018,1500.25,6587564,6177612
3/1/2018,1493.45,6835230,6310345
2/28/2018,1512.45,4515023,6332179
2/27/2018,1511.98,4808776,6768966
2/26/2018,1521.95,4954988,7214713
2/23/2018,1500,4418103,7626095
2/22/2018,1485.34,4858063,7939142
2/21/2018,1482.92,6304351,8043584
2/20/2018,1468.35,6499228,8014757
2/16/2018,1448.69,4472564,7961602
2/15/2018,1461.76,5652736,7987251
2/14/2018,1451.05,5959209,7927270
2/13/2018,1414.51,5917879,7983820
2/12/2018,1386.23,6738944,7933915
2/9/2018,1339.6,14141524,7760656
2/8/2018,1350.5,8578557,7123123
2/7/2018,1416.78,7162741,6819681
2/6/2018,1442.84,11066819,6692415
2/5/2018,1390,11494985,6436007
2/2/2018,1429.95,11125722,6032590
2/1/2018,1390,9113808,5499212
1/31/2018,1450.89,6424693,5070692
1/30/2018,1437.82,5871942,4886467
1/29/2018,1417.68,5701898,4780303
1/26/2018,1402.05,4857310,4636492
1/25/2018,1377.95,4753012,4514144
1/24/2018,1357.51,6807457,4404530
1/23/2018,1362.54,5169306,4130332
1/22/2018,1327.31,4140061,3964938
1/19/2018,1294.58,4578536,3811712
1/18/2018,1293.32,4026915,3630957
1/17/2018,1295,5253754,3496175
1/16/2018,1304.86,7220701,3251595
1/12/2018,1305.2,5443730,2911756
1/11/2018,1276.68,3125048,2706918
1/10/2018,1254.33,2686017,2671101
1/9/2018,1252.7,3661316,2688542
1/8/2018,1246.87,4279475,2763029
1/5/2018,1229.14,3544743,2692020
1/4/2018,1209.59,3022089,2630154
1/3/2018,1204.2,3108793,2577741
1/2/2018,1189.01,2694494,2528053
12/29/2017,1169.47,2688391,2551758
12/28/2017,1186.1,1841676,2539970
12/27/2017,1182.26,1867208,2607413
12/26/2017,1176.76,2005187,2754917
12/22/2017,1168.36,1585054,3016699
12/21/2017,1174.76,2123117,3184835
12/20/2017,1177.62,2371166,3343908
12/19/2017,1187.38,2587792,3802998
12/18/2017,1190.58,2947625,3934441
12/15/2017,1179.14,4778621,4187536
12/14/2017,1174.26,3214337,4104162
12/13/2017,1164.13,2616760,4126891
12/12/2017,1165.08,2235892,4117734
12/11/2017,1168.92,2363473,4112931
12/8/2017,1162,3050074,4116259
12/7/2017,1159.79,2511569,4060475
12/6/2017,1152.35,2853316,4154949
12/5/2017,1141.57,4079774,4173957
12/4/2017,1133.95,5931915,4096534
12/1/2017,1162.35,4107094,3846402
11/30/2017,1176.75,4509208,3821445
11/29/2017,1161.27,9257512,3692928
11/28/2017,1193.6,4559449,3255025
11/27/2017,1195.83,6744045,3176471
11/24/2017,1186,3528011,2976967
11/22/2017,1156.16,3555273,2987425
11/21/2017,1139.49,2479397,3000774
11/20/2017,1126.31,2163855,3067279
11/17/2017,1129.88,2413388,3363892
11/16/2017,1137.29,2213322,4307335
11/15/2017,1126.69,3928680,4534358
11/14/2017,1136.84,3138423,4474654
11/13/2017,1129.17,2918439,4447021
11/10/2017,1125.35,2179937,4485399
11/9/2017,1129.13,3732732,4497744
11/8/2017,1132.88,2581451,4456109
11/7/2017,1123.17,2688977,4450657
11/6/2017,1120.66,3381138,4426042
11/3/2017,1111.6,3751480,4334560
11/2/2017,1094.22,3684876,4246559
11/1/2017,1103.68,3755511,4272055
10/31/2017,1105.28,3476967,4177495
10/30/2017,1110.85,6613064,4151358
10/27/2017,1100.95,16565021,3906393
10/26/2017,972.43,5618675,3054196
10/25/2017,972.91,3033113,2894899
10/24/2017,975.9,2723935,2861182
10/23/2017,966.3,3494100,2857358
10/20/2017,982.91,2365122,2787280
10/19/2017,986.61,3108197,2799189
10/18/2017,997,2499681,2760147
10/17/2017,1009.13,2319742,2803431
10/16/2017,1006.34,2008908,2886438
10/13/2017,1002.94,2431462,3094111
10/12/2017,1000.93,4067317,3108132
10/11/2017,995,2337113,2992816
10/10/2017,987.2,3084921,3029595
10/9/2017,990.99,2938586,3002004
10/6/2017,989.58,3782067,3033520
10/5/2017,980.85,3229224,3032061
10/4/2017,965.45,2527352,3077663
10/3/2017,957.1,2666574,3134150
10/2/2017,959.19,2442937,3121783
9/29/2017,961.35,2543759,3104698
9/28/2017,956.4,2522567,3108802
9/27/2017,950.87,3148933,3111751
9/26/2017,938.6,3564848,3043813
9/25/2017,939.79,5123997,3006066
9/22/2017,955.1,2641787,2833527
9/21/2017,964.65,2337576,2879507
9/20/2017,973.21,2888795,2917309
9/19/2017,969.86,2671054,2916343
9/18/2017,974.19,3411324,2911388
9/15/2017,986.79,3760183,2905619
9/14/2017,992.21,3913263,3001322
9/13/2017,999.6,3374650,2918322
9/12/2017,982.58,2481066,2876677
9/11/2017,977.96,2186666,2922238
9/8/2017,965.9,2605322,2995449
9/7/2017,979.47,2566794,3055920
9/6/2017,967.8,2129861,3093605
9/5/2017,965.27,2998649,3121567
9/1/2017,978.25,2535917,3133183
8/31/2017,980.6,3331488,3195323
8/30/2017,967.59,2904604,3352162
8/29/2017,954.06,2874299,3396504
8/28/2017,946.02,2596737,3398405
8/25/2017,945.26,3324791,3403730
8/24/2017,952.45,5195726,3364097
8/23/2017,958,2668264,3234767
8/22/2017,966.9,2749970,3328215
8/21/2017,953.29,3164483,3449722
8/18/2017,958.47,3284821,3728894
8/17/2017,960.57,3512397,4023868
8/16/2017,978.18,3132066,4522489
8/15/2017,982.74,2549295,4508435
8/14/2017,983.3,3172892,4501657
8/11/2017,967.99,3468017,4509332
8/10/2017,956.92,5684068,4460436
8/9/2017,982.01,3569731,4287997
8/8/2017,989.84,2902815,4247613
8/7/2017,992.27,2676607,4321267
8/4/2017,987.58,2730308,4390332
8/3/2017,986.92,3255764,4348476
8/2/2017,995.89,4069993,4323477
8/1/2017,996.19,4572576,4292715
7/31/2017,987.78,7352063,4186725
7/28/2017,1020.04,7709420,3933006
7/27/2017,1046,10991715,3595270
7/26/2017,1052.8,2921253,3079797
7/25/2017,1039.87,2447629,3128577
7/24/2017,1038.95,3288020,3159342
7/21/2017,1025.67,2734577,3166164
7/20/2017,1028.7,3097487,3270723
7/19/2017,1026.87,2963964,3313395
7/18/2017,1024.45,4007624,3367957
7/17/2017,1010.04,3712587,3326526
7/14/2017,1001.81,2102469,3270963
7/13/2017,1000.63,2880769,3281027
7/12/2017,1006.51,3608574,3283807
7/11/2017,994.13,2982726,3315024
7/10/2017,996.47,3546268,3452403
7/7/2017,978.76,2643387,3980829
7/6/2017,965.14,3259613,4162861
7/5/2017,971.4,3652955,4210547
7/3/2017,953.66,2909108,4272351
6/30/2017,968,3390345,4708226
6/29/2017,975.93,4302968,4992049
6/28/2017,990.33,3737567,4889708
6/27/2017,976.78,3782389,4828740
6/26/2017,993.98,3386157,4799676
6/23/2017,1003.74,2879145,4755256
6/22/2017,1001.3,2253433,4813468
6/21/2017,1002.23,2922473,4826896
6/20/2017,992.59,4076828,4892938
6/19/2017,995.17,5043408,4838688
6/16/2017,987.71,11472662,4733738
6/15/2017,964.17,5373865,4290362
6/14/2017,976.47,3974900,4096308
6/13/2017,980.79,4580011,3992354
6/12/2017,964.91,9447233,3863168
6/9/2017,978.31,7647692,3498158
6/8/2017,1010.27,2767857,3250935
6/7/2017,1010.07,2823041,3409450
6/6/2017,1003,3346432,3429651
6/5/2017,1011.34,2719859,3491264
6/2/2017,1006.73,3752328,3551663
6/1/2017,995.95,2454841,3447780
5/31/2017,994.62,3913115,3423891
5/30/2017,996.7,3263069,3380491
5/26/2017,995.78,3469154,3390668
5/25/2017,993.38,4822032,3350484
5/24/2017,980.35,2463052,3190241
5/23/2017,971.54,2415594,3264883
5/22/2017,970.67,2642217,3360433
