Date,Last Price,Volume,SMAVG (15)
6/6/2018,102.49,21122916,22611356
6/5/2018,102.19,23514402,22842762
6/4/2018,101.67,27281624,22572078
6/1/2018,100.79,28655624,21871858
5/31/2018,98.84,34140892,21454024
5/30/2018,98.95,22158528,20999792
5/29/2018,98.01,28670980,21088196
5/25/2018,98.36,18363918,20792932
5/24/2018,98.31,26649288,21070758
5/23/2018,98.66,21251222,21370306
5/22/2018,97.5,15441189,21784958
5/21/2018,97.6,19422468,22849474
5/18/2018,96.36,17865840,24322882
5/17/2018,96.18,17246716,26350012
5/16/2018,97.15,17384742,28035500
5/15/2018,97.32,24594010,29125134
5/14/2018,98.03,19454124,29787188
5/11/2018,97.7,16778316,29979034
5/10/2018,97.91,22388120,30937438
5/9/2018,96.94,27327410,31015066
5/8/2018,95.81,23484588,30596124
5/7/2018,96.22,24242020,30815220
5/4/2018,95.16,22531324,30551624
5/3/2018,94.07,31142496,30605940
5/2/2018,93.51,27471002,30313698
5/1/2018,95,31408928,30140438
4/30/2018,93.52,41523604,29842502
4/27/2018,95.82,48272780,29176526
4/26/2018,94.26,42529044,28493406
4/25/2018,92.31,33729256,27642928
4/24/2018,93.12,34524800,27764976
4/23/2018,95.35,22331828,27944244
4/20/2018,95,31154376,29689818
4/19/2018,96.11,23552540,30670696
4/18/2018,96.44,21043288,32600602
4/17/2018,96.07,26771000,34968984
4/16/2018,94.17,20288084,36944036
4/13/2018,93.08,23346064,38529428
4/12/2018,93.58,26758880,39546672
4/11/2018,91.86,24872110,39393216
4/10/2018,92.88,26939884,39273424
4/9/2018,90.77,31533944,39700372
4/6/2018,90.23,38026000,40870196
4/5/2018,92.38,29771880,40175860
4/4/2018,92.33,35559956,40333200
4/3/2018,89.71,37213836,40321724
4/2/2018,88.52,48515416,39579052
3/29/2018,91.27,45867548,38807176
3/28/2018,89.39,52501144,37475192
3/27/2018,89.47,56569012,35756192
3/26/2018,93.78,56396780,33463310
3/23/2018,87.18,44068948,31296964
3/22/2018,89.79,38604716,30547726
3/21/2018,92.48,24457082,30449782
3/20/2018,93.13,23075240,30897132
3/19/2018,92.89,33344084,31083392
3/16/2018,94.6,49081280,30873776
3/15/2018,94.18,27610998,29356972
3/14/2018,93.85,32131980,29142422
3/13/2018,94.41,35387816,28795124
3/12/2018,96.77,26073742,28496718
3/9/2018,96.54,36937256,28798262
3/8/2018,94.43,25887828,28190704
3/7/2018,93.86,26716128,28795576
3/6/2018,93.32,22175776,28775014
3/5/2018,93.64,23901578,29677986
3/2/2018,93.05,32830388,32317818
3/1/2018,92.85,37135560,33837704
2/28/2018,93.77,31167338,34102504
2/27/2018,94.2,25869120,36557920
2/26/2018,95.42,30199846,38235408
2/23/2018,94.06,26329226,39413268
