Date,Last Price,Volume,SMAVG (15)
6/14/2017,967.93,1505486,1891303
6/13/2017,970.5,2005356,1893965
6/12/2017,961.81,4202109,1852768
6/9/2017,970.12,3647857,1663314
6/8/2017,1004.28,1687925,1540154
6/7/2017,1001.59,1374097,1590897
6/6/2017,996.68,1552114,1572726
6/5/2017,1003.88,1378916,1558432
6/2/2017,996.12,1735469,1547494
6/1/2017,988.29,1306384,1500536
5/31/2017,987.09,1724095,1489842
5/30/2017,996.17,1516685,1487431
5/26/2017,993.27,1636416,1511432
5/25/2017,991.86,1954149,1510040
5/24/2017,977.61,1142488,1508981
5/23/2017,970.55,1545421,1554466
5/22/2017,964.07,1387392,1568191
5/19/2017,954.65,1360299,1630883
5/18/2017,950.5,1800465,1796587
5/17/2017,942.17,2449058,1832710
5/16/2017,964.61,1101544,1757659
5/15/2017,959.22,1337697,1820092
5/12/2017,955.14,1214851,1844011
5/11/2017,955.89,1031093,1841212
5/10/2017,954.84,1145969,1851729
5/9/2017,956.71,1687942,1847353
5/8/2017,958.69,1876690,1797237
5/5/2017,950.28,1615548,1742066
5/4/2017,954.72,1938260,1705939
5/3/2017,948.45,1824759,1652440
5/2/2017,937.09,1751292,1595746
5/1/2017,932.82,2327782,1548741
4/28/2017,924.52,3845857,1467663
4/27/2017,891.44,2342303,1313510
4/26/2017,889.14,1323297,1281033
4/25/2017,888.84,2038032,1282713
4/24/2017,878.93,1696483,1278138
4/21/2017,858.95,1172870,1261104
4/20/2017,860.08,1188843,1246206
4/19/2017,856.51,1080336,1264106
4/18/2017,853.99,936201,1293364
4/17/2017,855.13,1049125,1359965
4/13/2017,840.18,1073650,1430402
4/12/2017,841.46,1135775,1578003
